,question,answer1,answer2,label,sas,f1,bertvanilla,berttrained,bi_encoder,bleu,rouge_L,meteor,answer_encoded_twice
3450,el salvador's archbishop murdered as he celebrates mass,Óscar Arnulfo Romero y Galdámez,San Salvador,0.0,0.009715630672872,0.0,0.2140122801065445,0.1247520968317985,0.0822215676307678,0.0,0.0,0.0,San Salvador
3451,el salvador's archbishop murdered as he celebrates mass,Óscar Arnulfo Romero y Galdámez,Chalatenango,0.0,0.0101261474192142,0.0,0.2214483618736267,0.1614714711904525,0.126847356557846,0.0,0.0,0.0,Chalatenango
3452,el salvador's archbishop murdered as he celebrates mass,Óscar Arnulfo Romero y Galdámez,"March 24, 1980",0.0,0.0100181382149457,0.0,0.204908937215805,0.0264920461922884,-0.0080921128392219,0.0,0.0,0.0,"March 24, 1980"
3453,el salvador's archbishop murdered as he celebrates mass,Óscar Arnulfo Romero y Galdámez,\u00d3scar Romero,2.0,0.7812992930412292,0.2857142857142857,0.2951463460922241,0.5803143382072449,0.607821524143219,0.0,0.25,0.217391304347826,Óscar Romero
3454,who plays emily lightman in lie to me,Hayley McFarland,Joey King,0.0,0.010584756731987,0.0,0.2176866680383682,0.063626118004322,0.0461287982761859,0.0,0.0,0.0,Joey King
3455,who plays emily lightman in lie to me,Hayley McFarland,Tim Roth,0.0,0.0097214505076408,0.0,0.217948704957962,0.1754496097564697,0.1658393740653991,0.0,0.0,0.0,Tim Roth
3456,when does ima celebrity get me out of here start,25 August 2002,january 2018,0.0,0.0096598379313945,0.0,0.5662990808486938,0.3131205439567566,0.3407548069953918,0.0,0.0,0.0,january 2018
3457,when does ima celebrity get me out of here start,25 August 2002,28 January 2018,0.0,0.0105854952707886,0.0,0.6839532256126404,0.3506031036376953,0.3677726089954376,0.0,0.0,0.0,28 January 2018
3458,when does ima celebrity get me out of here start,25 August 2002,18 November 2018,1.0,0.0102356187999248,0.0,0.6643691062927246,0.2612023949623108,0.2647390961647033,0.0,0.0,0.0,18 November 2018
3459,a classic example of a binding price floor is,minimum wage laws,agriculture,1.0,0.0098177036270499,0.0,0.3142865002155304,0.1453415304422378,0.1551816463470459,0.0,0.0,0.0,agriculture
3460,a classic example of a binding price floor is,minimum wage laws,electrical equipment,1.0,0.0091372346505522,0.0,0.288906991481781,0.1060087904334068,0.1136964485049247,0.0,0.0,0.0,electrical equipment
3461,a classic example of a binding price floor is,minimum wage laws,an indie roguelike video game,1.0,0.0101022766903042,0.0,0.2409595847129821,0.0273582115769386,-0.0238017402589321,0.0,0.0,0.0,an indie roguelike video game
3462,a classic example of a binding price floor is,minimum wage laws,minimum wage,2.0,0.8717533349990845,0.8,0.847265362739563,0.9048500061035156,0.8987630605697632,0.0,0.8,0.8928571428571429,minimum wage
3463,how long did demarco murray play for dallas,2011–2014,seven seasons,0.0,0.0098796188831329,0.0,0.3524576127529144,0.2427377700805664,0.2560271620750427,0.0,0.0,0.0,seven seasons
3464,how long did demarco murray play for dallas,2011–2014,14 seasons,0.0,0.371371865272522,0.0,0.4335404634475708,0.4130677282810211,0.4242601990699768,0.0,0.0,0.0,14 seasons
3465,how long did demarco murray play for dallas,2011–2014,2011,0.0,0.4509409964084625,0.0,0.8538612127304077,0.7434611916542053,0.7300362586975098,0.0,0.6666666666666666,0.0,2011
3466,where did the masque of the red death take place,abbey,medieval italy,0.0,0.0095453513786196,0.0,0.2946483790874481,0.144134983420372,0.1370988190174102,0.0,0.0,0.0,medieval italy
3467,where did the masque of the red death take place,abbey,Broadway Journal,0.0,0.0094996029511094,0.0,0.2814182341098785,0.1945028007030487,0.2140461206436156,0.0,0.0,0.0,Broadway Journal
3468,where did the masque of the red death take place,abbey,Europe,0.0,0.0111801605671644,0.0,0.2594301104545593,0.159577265381813,0.2184361815452576,0.0,0.0,0.0,Europe
3469,where did the masque of the red death take place,abbey,in his abbey,1.0,0.7181283235549927,0.5,0.7277311682701111,0.7564894556999207,0.7296738028526306,0.0,0.5,0.1785714285714285,in his abbey
3470,where did the masque of the red death take place,abbey,his abbey,1.0,0.7895727753639221,0.6666666666666666,0.7868537902832031,0.823971688747406,0.8028343319892883,0.0,0.6666666666666666,0.2631578947368421,his abbey
3471,where did the masque of the red death take place,abbey,at the castellated abbey,2.0,0.6758788824081421,0.5,0.5836499929428101,0.692208468914032,0.6747534275054932,0.0,0.4,0.1351351351351351,at the castellated abbey
3472,where did the masque of the red death take place,abbey,the castellated abbey,2.0,0.7065638303756714,0.6666666666666666,0.6042788028717041,0.7235627770423889,0.6983217597007751,0.0,0.5,0.1785714285714285,the castellated abbey
3473,welsh composer of keep the home fires burning,Ivor Novello,Monty Norman,0.0,0.0097713926807045,0.0,0.2416472733020782,0.3383327722549438,0.3515662550926208,0.0,0.0,0.0,Monty Norman
3474,when did green bay packers become a team,1919,1896,0.0,0.0767428874969482,0.0,0.7154667973518372,0.3060032427310943,0.3407034873962402,0.0,0.0,0.0,1896
3475,when did green bay packers become a team,1919,"august 27, 1921",0.0,0.1167573481798172,0.0,0.534934401512146,0.3918319642543793,0.4030198752880096,0.0,0.0,0.0,"august 27, 1921"
3476,where did the classic heart shape come from,Heart shaped peepal leaves,europe,0.0,0.0096103195101022,0.0,0.2373090535402298,0.0359378345310688,0.0002963165752589,0.0,0.0,0.0,europe
3477,where did the classic heart shape come from,Heart shaped peepal leaves,the early 14th century,0.0,0.0104614030569791,0.0,0.2784666419029236,-0.0674867928028106,-0.1125004440546035,0.0,0.0,0.0,the early 14th century
3478,where did the classic heart shape come from,Heart shaped peepal leaves,in the early 14th century,0.0,0.0100361295044422,0.0,0.2870852649211883,-0.0724487751722335,-0.1204793378710746,0.0,0.0,0.0,in the early 14th century
3479,where did the classic heart shape come from,Heart shaped peepal leaves,the 1250s,0.0,0.0105279982089996,0.0,0.2918014824390411,0.0675201714038848,0.0259949453175067,0.0,0.0,0.0,the 1250s
3480,where did the classic heart shape come from,Heart shaped peepal leaves,indus valley civilization,1.0,0.009870427660644,0.0,0.2423986941576004,0.0498763620853424,0.0219462793320417,0.0,0.0,0.0,indus valley civilization
3481,what movie is bring it on the musical based off of,Bring It On,2000 film,0.0,0.009332331828773,0.0,0.3123742640018463,0.0422618687152862,0.0257888194173574,0.0,0.0,0.0,2000 film
3482,what movie is bring it on the musical based off of,Bring It On,2000 film of the same name,2.0,0.0097940629348158,0.0,0.3480432629585266,0.0857145264744758,0.0629906207323074,0.0,0.0,0.0,2000 film of the same name
3483,who played wyatt earp in the movie ridiculous 6,Blake Shelton,vanilla ice,0.0,0.0098873218521475,0.0,0.2493899762630462,0.0540620647370815,0.0371730290353298,0.0,0.0,0.0,vanilla ice
3484,who played wyatt earp in the movie ridiculous 6,Blake Shelton,Terry Crews,0.0,0.0097773419693112,0.0,0.2451246380805969,0.1524308919906616,0.1439347267150879,0.0,0.0,0.0,Terry Crews
3485,who played wyatt earp in the movie ridiculous 6,Blake Shelton,Taylor Lautner,0.0,0.0095223952084779,0.0,0.2753780782222748,0.3231814801692962,0.3522070646286011,0.0,0.0,0.0,Taylor Lautner
3486,the medulla of a hair is most useful for determining,the species of the subject,endosteum,0.0,0.0095650982111692,0.0,0.31930211186409,0.1187596023082733,0.1077457964420318,0.0,0.0,0.0,endosteum
3487,the medulla of a hair is most useful for determining,the species of the subject,The pons,0.0,0.0096881333738565,0.0,0.5071351528167725,0.1755719631910324,0.1717484891414642,0.0,0.2857142857142857,0.217391304347826,The pons
3488,the medulla of a hair is most useful for determining,the species of the subject,pith or marrow,0.0,0.0092897899448871,0.0,0.3450458347797394,0.1522344797849655,0.1538545787334442,0.0,0.0,0.0,pith or marrow
3489,the medulla of a hair is most useful for determining,the species of the subject,species,2.0,0.927230179309845,0.5,0.669876754283905,0.6016782522201538,0.5570133924484253,0.0,0.3333333333333333,0.3571428571428571,species
3490,who do the washington huskies play in the rose bowl,Ohio State,georgia bulldogs,0.0,0.0094119580462574,0.0,0.3582576513290405,0.1840574592351913,0.1602010726928711,0.0,0.0,0.0,georgia bulldogs
3491,who do the washington huskies play in the rose bowl,Ohio State,Michigan Wolverines,1.0,0.0095195537433028,0.0,0.4535875022411346,0.3945554792881012,0.4181689918041229,0.0,0.0,0.0,Michigan Wolverines
3492,who do the washington huskies play in the rose bowl,Ohio State,Michigan,1.0,0.0125293657183647,0.0,0.4947240650653839,0.4676918983459472,0.5113019943237305,0.0,0.0,0.0,Michigan
3493,who do the washington huskies play in the rose bowl,Ohio State,Ohio State Buckeyes,2.0,0.8091530203819275,0.8,0.7129505276679993,0.7323649525642395,0.7204134464263916,0.0,0.8,0.6465517241379309,Ohio State Buckeyes
3494,what is the name of lord hanuman son,Macchanu,makardhwaja,2.0,0.052735399454832,0.0,0.2269779741764069,0.336726427078247,0.3322207033634186,0.0,0.0,0.0,makardhwaja
3495,what is the name of lord hanuman son,Macchanu,Makaradhwaja,2.0,0.0122727956622838,0.0,0.2268431633710861,0.4081100821495056,0.4260076880455017,0.0,0.0,0.0,Makaradhwaja
3496,when did the millennial generation start and end,1981 to 1996,mid-1990s to early 2000s,0.0,0.1581774204969406,0.2857142857142857,0.5510318279266357,0.3918252885341644,0.3611742258071899,0.0,0.25,0.1282051282051282,mid-1990s to early 2000s
3497,when did the millennial generation start and end,1981 to 1996,mid-1990s,0.0,0.3446473479270935,0.0,0.4908760488033295,0.3751647472381592,0.3694109618663788,0.0,0.0,0.0,mid-1990s
3498,when did the millennial generation start and end,1981 to 1996,no precise dates,0.0,0.1934424340724945,0.0,0.3047560155391693,0.0803012624382972,0.0539521276950836,0.0,0.0,0.0,no precise dates
3499,when did the millennial generation start and end,1981 to 1996,early 2000s,0.0,0.0249945800751447,0.0,0.4219741523265839,0.2281693071126938,0.2122993767261505,0.0,0.0,0.0,early 2000s
3500,when did the millennial generation start and end,1981 to 1996,"November 26, 2018",0.0,0.0110398046672344,0.0,0.422277182340622,0.2411733120679855,0.2395635843276977,0.0,0.0,0.0,"November 26, 2018"
3501,when did the millennial generation start and end,1981 to 1996,early 1980s,1.0,0.5144032835960388,0.0,0.4699130058288574,0.406572550535202,0.4131247997283936,0.0,0.0,0.0,early 1980s
3502,when did the millennial generation start and end,1981 to 1996,1982 -- 2000,1.0,0.2706547379493713,0.0,0.671406090259552,0.5119195580482483,0.5163236856460571,0.0,0.0,0.0,1982 -- 2000
3503,when did the millennial generation start and end,1981 to 1996,1981 to 1997,1.0,0.4920024275779724,0.6666666666666666,0.9531965255737304,0.7923554182052612,0.7982847690582275,0.0,0.6666666666666666,0.625,1981 to 1997
3504,when was rudolph the red nose reindeer produced,1964,1949,0.0,0.0425767116248607,0.0,0.6977283954620361,0.3603898882865906,0.4339441657066345,0.0,0.0,0.0,1949
3505,when was rudolph the red nose reindeer produced,1964,1939,0.0,0.0317893400788307,0.0,0.6363955736160278,0.2662542462348938,0.3186398148536682,0.0,0.0,0.0,1939
3506,marasmus may be described as a form of malnutrition caused by,lack of protein and calories,Matilda Wormwood,0.0,0.0093030268326401,0.0,0.2556262612342834,-0.0155084328725934,-0.0234282929450273,0.0,0.0,0.0,Matilda Wormwood
3507,marasmus may be described as a form of malnutrition caused by,lack of protein and calories,pulmonary hypoplasia,0.0,0.0940736979246139,0.0,0.270868569612503,0.0849473997950553,0.0476540178060531,0.0,0.0,0.0,pulmonary hypoplasia
3508,marasmus may be described as a form of malnutrition caused by,lack of protein and calories,energy deficiency,1.0,0.5753209590911865,0.0,0.354047954082489,0.4538480341434479,0.454966127872467,0.0,0.0,0.0,energy deficiency
3509,marasmus may be described as a form of malnutrition caused by,lack of protein and calories,famine,1.0,0.0327655300498008,0.0,0.3185805976390838,0.3332392275333404,0.3475722372531891,0.0,0.0,0.0,famine
3510,when does beth die in the walking dead,"""Coda""",Forget,0.0,0.0099772661924362,0.0,0.3322475850582123,0.2005495876073837,0.1948389858007431,0.0,0.0,0.0,Forget
3511,when does beth die in the walking dead,"""Coda""",18 Miles Out,0.0,0.0097216060385108,0.0,0.3243682086467743,0.014978245832026,-0.0152566749602556,0.0,0.0,0.0,18 Miles Out
3512,when does beth die in the walking dead,"""Coda""","April 15, 2018",0.0,0.0115360803902149,0.0,0.3234270811080933,0.0739808082580566,0.0490428209304809,0.0,0.0,0.0,"April 15, 2018"
3513,when does beth die in the walking dead,"""Coda""",Welcome to the Tombs,0.0,0.0094694811850786,0.0,0.3906570672988892,0.2279470562934875,0.2011629343032837,0.0,0.0,0.0,Welcome to the Tombs
3514,what is the depth of the southern ocean,"7,236",between,0.0,0.0113622127100825,0.0,0.339851438999176,0.1360319703817367,0.1521763950586319,0.0,0.0,0.0,between
3515,what is the depth of the southern ocean,"7,236",600 m,0.0,0.0098154973238706,0.0,0.3671103417873383,0.1242029964923858,0.1091430410742759,0.0,0.0,0.0,600 m
3516,what is the depth of the southern ocean,"7,236",Mariana Trench,0.0,0.0094081927090883,0.0,0.2488043457269669,0.0004014549776911,-0.0370866432785987,0.0,0.0,0.0,Mariana Trench
3517,what is the depth of the southern ocean,"7,236","between 4,000 and 5,000 m",1.0,0.0120152160525321,0.0,0.5125553011894226,0.0517796874046325,0.0283085964620113,0.0,0.0,0.0,"between 4,000 and 5,000 m"
3518,what is the depth of the southern ocean,"7,236","7, 235 meters",1.0,0.6641815900802612,0.0,0.7484307885169983,0.6143366098403931,0.6162316799163818,0.0,0.4,0.0,"7, 235 meters"
3519,who is the father of zero based budget system,Peter Pyrrh,peter pyrh,0.0,0.9661588072776794,0.5,0.8252278566360474,0.790362536907196,0.8181451559066772,0.0,0.5,0.25,peter pyrh
3520,who is the father of zero based budget system,Peter Pyrrh,jimmy carter,0.0,0.0100833205506205,0.0,0.2399211376905441,0.176569864153862,0.1846728622913361,0.0,0.0,0.0,jimmy carter
3521,who is the father of zero based budget system,Peter Pyrrh,tigmanshu dhulia,0.0,0.0102371554821729,0.0,0.2309984415769577,0.1143895611166954,0.0940062552690506,0.0,0.0,0.0,tigmanshu dhulia
3522,who is the father of zero based budget system,Peter Pyrrh,Peter Pyhrr,2.0,0.9627557396888732,0.5,0.6290170550346375,0.7875658869743347,0.815718412399292,0.0,0.5,0.25,Peter Pyhrr
3523,who is the father of zero based budget system,Peter Pyrrh,Pete Pyhrr,2.0,0.9647019505500792,0.0,0.5062918663024902,0.7195353507995605,0.7488454580307007,0.0,0.0,0.0,Pete Pyhrr
3524,who is the actor in i knew you were trouble,Reeve Jefferson Carney,max martin,0.0,0.0151751833036541,0.0,0.2475015521049499,0.0136096980422735,-0.0139103597030043,0.0,0.0,0.0,max martin
3525,who is the actor in i knew you were trouble,Reeve Jefferson Carney,Miranda Evans -,0.0,0.0101702911779284,0.0,0.3044764399528503,0.2425000369548797,0.2411557137966156,0.0,0.0,0.0,Miranda Evans -
3526,who is the actor in i knew you were trouble,Reeve Jefferson Carney,reeve carney,2.0,0.8377439975738525,0.8,0.8763785362243652,0.3719474971294403,0.3398684561252594,0.0,0.8,0.4761904761904762,reeve carney
3527,when was the right to bear arms amendment written,"December 15, 1791",1791,2.0,0.6390313506126404,0.5,0.5838462710380554,0.7515642642974854,0.7573679685592651,0.0,0.5,0.3846153846153847,1791
3528,who is hosting the people's choice awards 2018,E!,Ellen DeGeneres,0.0,0.0117868818342685,0.0,0.2423382103443145,0.186521828174591,0.1844916343688964,0.0,0.0,0.0,Ellen DeGeneres
3529,who is hosting the people's choice awards 2018,E!,Tracee Ellis Ross,0.0,0.0125080803409218,0.0,0.2681500911712646,0.1804357171058654,0.1518230140209198,0.0,0.0,0.0,Tracee Ellis Ross
3530,who is hosting the people's choice awards 2018,E!,Australia,0.0,0.0243494622409343,0.0,0.2955761253833771,0.2112186998128891,0.2209419310092926,0.0,0.0,0.0,Australia
3531,who is hosting the people's choice awards 2018,E!,Anthony Anderson,0.0,0.0152813922613859,0.0,0.2442447394132614,0.1901190131902694,0.1711631119251251,0.0,0.0,0.0,Anthony Anderson
3532,who is hosting the people's choice awards 2018,E!,Joel McHale,0.0,0.0123486202210187,0.0,0.2339899241924286,0.1139890328049659,0.1106849387288093,0.0,0.0,0.0,Joel McHale
3533,when was the last time india won in australia,2016–17,2007,0.0,0.0110714090988039,0.0,0.5820279121398926,0.3868571519851684,0.4365601241588593,0.0,0.0,0.0,2007
3534,when was the last time india won in australia,2016–17,2011\\u201312,0.0,0.012947185896337,0.0,0.3585096299648285,0.3317734599113464,0.3208937644958496,0.0,0.0,0.0,2011–12
