id	qid1	sentence1	qid2	sentence2	label
9104	192961	8/1/2/3/4/5/6/7/15/9/10/11/12/13/14/0/16/17/18/19/20	192961	0/1/2/3/4/6/7/8/9/10/11/12/13/14/0/16/17/18/5/19/20	0
9105	76221	0/1/2/3/10/5/6/7/8/9/4/11/12/13/14/15	76221	0/1/2/3/4/5/6/7/8/13/4/11/12/9/14/15	0
9106	40962	0/1/2/3/4/5/3/7	40962	0/4/5/3/4/2/6/7	0
9107	297491	0/1/19/3/4/5/6/7/8/9/10/25/12/13/14/15/16/17/18/24/20/21/22/18/2/25/26/27	297491	0/1/2/3/4/5/6/23/8/9/10/25/12/13/14/15/16/17/23/19/20/21/22/7/10/11/26/12	0
9108	242696	0/1/2/3/4/5/6/7/8/9	242696	0/1/2/3/4/5/6/7/8/9	1
9109	453269	0/1/2/15/4/5/6/7/8/9/10/11/12/13/14/3/16/17/18	453269	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18	0
9110	126324	0/1/2/3/14/5/6/7/8/15/10/11/12/13/14/15/16/17/4/19/20/21/22/23	126324	0/1/2/3/4/5/6/7/8/15/16/11/12/13/18/15/10/17/4/19/20/21/22/23	0
9111	335551	10/1/2/3/4/5/6/26/8/18/10/11/12/13/14/19/16/17/9/15/20/21/22/23/24/15/7/27/28/29	335551	0/1/2/3/4/5/6/7/8/18/0/11/12/13/14/15/16/20/9/19/20/(474096,18)/21/22/23/13/15/7/27/28/29	1
9112	318875	0/1/2/3/4/5/6/3/8	318875	0/1/6/7/4/5/2/7/8	0
9113	90490	0/1/12/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17	90490	0/1/2/3/4/5/6/7/8/9/10/11/2/13/14/15/16/17	1
9114	200461	22/1/2/3/4/16/6/7/8/2/10/11/0/13/14/18/5/17/18/19/20/21/0/23/24/25	200461	0/1/2/3/4/5/13/7/8/9/10/11/16/6/14/18/22/17/15/19/20/21/22/23/24/25	0
9115	209096	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/14/20/21/22/23/19/25/26	209096	0/1/8/9/4/5/6/18/2/3/10/11/12/13/24/15/16/17/7/14/20/21/22/23/24/25/26	0
9116	150856	0/13/2/3/4/5/6/7/8/21/10/11/12/25/14/15/16/17/18/19/20/21/22/23/24/1/26/27/28	150856	0/13/2/3/4/5/6/7/8/21/10/11/7/25/14/15/26/17/18/19/20/21/22/23/24/1/16/27/28	0
9117	360136	0/12/13/3/4/5/6/7/8/9/10/11/12/13/14/4/16/17/18/19	360136	0/12/13/14/15/(479828,9)/10/11/1/13/3/15/5/6/7/8/9/(354856,11)/16/17/18/19	0
9118	314889	0/1/2/3/4/7/6/5/8/9	314889	0/1/2/3/4/5/6/7/8/9	0
9119	457313	0/1/2/7/4/5/6/3/8/9/10	457313	0/1/6/3/4/5/6/7/8/9/10	0
9120	490738	0/1/2/3/4/14/6/7/5/9/10/19/20/12/13/14/15/16/17/18/11/12	490738	0/1/2/3/4/8/6/7/8/9/10/11/12/13/5/15/16/17/18/19/20/21	0
9121	485525	0/1/2/6/4/5/3/7	485525	0/1/2/3/4/5/6/7	0
9122	155198	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/6/18/19/20/21/22/23	155198	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/6/18/19/20/21/22/23	1
9123	127334	0/1/2/3/7/8/6/4/8/9	127334	0/1/2/3/4/5/6/7/8/9	1
9124	467538	0/1/2/3/4/5/14/7/15/9/10/11/12/1/14/5/16/17	467538	0/13/2/3/4/8/6/7/5/16/10/11/12/13/14/8/9/17	1
9125	51794	6/12/2/3/4/5/11/7/8/9/10/0/1/13/14/10/16/17/18/19/20/21/22/23/0/25/26/27/28/29	51794	0/1/2/3/4/5/24/7/8/9/10/11/12/13/14/10/16/17/18/19/20/21/22/23/11/25/26/27/28/29	1
9126	239533	0/1/2/3/4/5/6/7	239533	0/1/2/6/4/5/3/7	0
9127	73952	0/1/2/3/1/5/6/7/8/9/10/11/12/13/18/15/16/17/14/19/20	73952	0/4/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/15/20	0
9128	252575	0/5/2/3/4/5/6/7	252575	0/1/6/3/4/5/2/(273116,41)	0
9129	162955	0/13/2/3/4/5/6/7/8/6/10/11/12/1/14/15	162955	0/1/2/3/4/8/6/10/5/6/7/11/12/1/14/15	1
9130	156182	0/1/2/8/4/5/6/7/8/9	156182	0/1/7/3/4/5/6/2/8/9	0
9131	108077	0/1/2/3/4/5/6/7/8/19/10/11/12/9/14/15/16/17/15/16/20/21/22/13/24/25/26/27	108077	(9018,3)/(313063,10)/1/2/3/4/5/6/7/8/16/10/11/(476378,10)/(78693,7)/13/14/15/23/17/18/9/24/21/15/16/20/25/26/27	0
9132	223528	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/11/19/20/21/22/23	223528	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/16/19/20/21/22/23	1
9133	73587	0/1/2/3/4/5/6/7/8/9/10/11/12/17/14/15/16/13/18/19/20/21/22/23/24/25/26/27/28	73587	0/1/2/3/4/5/11/7/8/9/10/6/12/17/14/15/16/13/18/19/20/21/22/23/24/25/26/27/28	0
9134	466356	0/1/2/3/4/5/6/16/8/9/10/11/12/13/14/15/7/17/18/10	466356	0/1/2/3/4/5/6/7/8/9/19/11/12/13/14/15/16/17/18/10	0
9135	198195	21/1/2/3/4/5/6/7/8/9/27/11/12/13/14/15/16/17/18/19/20/0/22/17/24/25/26/27	198195	0/1/2/3/4/5/6/7/8/19/10/11/12/13/14/15/16/17/18/9/20/0/22/23/24/25/26/27	0
9136	96680	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26	96680	0/1/2/3/4/5/6/7/8/9/10/11/12/13/1/15/16/17/18/19/20/21/22/23/24/25/26	1
9137	64133	0/1/2/3/4/5/6/7/8/9/10/11/(74269,7)/(48054,9)/(455412,11)/13	64133	0/1/2/10/4/5/6/9/7/(82573,18)/3/11/(275278,10)/(373996,3)/(421854,4)/13	0
9138	490506	0/1/2/3/4/5/6/7/8/9	490506	0/1/2/7/4/5/6/3/8/9	0
9139	264788	0/1/2/3/4/5/6/7/(518146,20)/24/9/10/11/12/13/14/15/16/17/18/19/20/21/22/6/(37389,0)/25/26/27/28	264788	0/1/2/3/4/5/6/7/(505576,32)/(134536,0)/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28	1
9140	313787	0/1/2/3/4/22/16/17/8/9/10/11/12/13/14/15/(469414,5):(398400,7)/7/8/19/20/21/22/23/24/25	313787	0/1/2/3/4/22/6/7/8/9/10/20/5/13/14/15/16/17/18/19/11/21/22/23/24/25	0
9141	222679	0/1/2/3/4/5/6/7/8/1/10/11/12/13/14/15/16/17/18	222679	0/1/11/12/5/6/7/8/1/10/2/3/4/13/14/15/16/17/18	0
9142	37859	0/1/2/2/4/5/6/7/9/10/12/13/14/15/16/20/21/18/19/17/22/23/24/25	37859	8/0/1/4/2/4/5/6/7/8/9/10/8/12/13/14/15/16/17/18/19/20/21/22/23/24/25/11	0
9143	135261	0/12/2/3/4/8/6/7/1/9/10/11/12/13	135261	0/5/2/10/11/1/6/2/1/9/3/4/1/13	0
9144	456173	0/1/2/3/4/5/6/7/8/9/10/11/12/13	456173	0/1/2/3/4/5/6/7/8/9/10/11/12/13	1
9145	33094	0/1/2/3/4/5/6/7/8/11/10/11/12/13/14/15	33094	0/1/2/3/6/5/4/7/8/11/10/11/12/13/14/15	0
9146	331761	0/1/2/3/13/5/15/7/8/9/10/11/12/4/14/15/16/17/18/19/11/12/22	331761	0/1/2/3/4/16/15/7/5/9/10/11/21/(340804,19)/14/6/8/13/17/18/19/11/12/22	1
9147	530366	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/0/23/24/25	530366	0/1/2/23/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/0/3/24/25	0
9148	501341	0/1/2/3/4/5/6/7/8/9/10/11/12	501341	0/1/2/3/4/5/6/7/8/9/10/11/12	1
9149	463497	8/0/1/2/3/4/5/6/7/8/9/8/11/12/13/14/15/16/17/18/19/20/21/22/23/24/10	463497	0/1/2/3/4/5/6/7/11/9/19/13/14/15/16/17/18/12/20/21/22/23/24	1
9150	274389	0/1/16/17/4/5/20/7/8/9/10/11/12/13/14/15/2/3/4/19/6/21	274389	0/1/16/3/18/19/6/7/8/9/10/11/12/13/14/15/2/17/4/5/20/21	0
9151	270686	0/1/2/3/19/5/17/8/9/10/11/12/13/14/15/16/7/4/20	270686	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/4/20	1
9152	4115	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17	4115	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17	1
9153	186928	0/4/5/2/23/6/7/8/9/10/14/12/13/14/15/16/17/18/(95284,7)/(305130,20)/21/22/3/24	186928	0/4/5/2/23/6/7/8/9/22/3/(73231,18)/12/10/14/15/16/17/18/(60889,12)/(305130,20)/21/13/11/24	0
9154	457304	9/10/11/12/13/14/6/16/17/18/19/20/21/22/8	457304	9/10/11/12/13/14/15/16/17/18/19/20/21/22/23	1
9155	526054	0/6/2/3/4/5/1/7/8	526054	0/1/2/3/4/5/6/7/8	0
9156	531979	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18	531979	0/1/13/4/5/14/7/8/9/10/11/12/2/3/14/7/8/17/18	0
9157	313198	0/18/2/3/4/10/6/7/8/9/5/11/12/13/14/15	313198	0/18/12/3/4/10/6/7/8/9/10/11/2/13/14/15	0
9158	277085	0/1/2/12/4/5/6/7/8/9/10/11/12/13/14/15/16/17	277085	0/1/2/12/4/5/6/7/8/9/10/11/3/13/14/15/16/17	1
9159	50861	0/1/2/1/4/5/6/7/8/9/10/11/12/13/14	50861	0/3/2/1/4/5/6/7/13/9/10/11/12/8/14	0
9160	289529	0/1/2/3/4/5/6/7/(289529,8):(189012,19)/10/11/12/13	289529	0/1/2/3/4/5/6/7/(56026,6):(190355,13):(128650,2)/10/11/12/13	0
9161	352608	0/1/2/3/4/5/6/7/8	352608	0/1/2/3/7/5/6/4/8	0
9162	332680	0/1/2/3/14/15/6/7/8/9/10/11/12/13/4/5/16/17/18/19/20/21/16/23/24/25/26/27/28	332680	0/1/2/3/4/5/6/7/8/9/10/25/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28	0
9163	51764	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/2/18/19/20/21/22/23/24/25/26	51764	0/1/2/3/4/7/8/9/6/5/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26	1
9164	3940	0/1/2/3/4/10/6/7/8/9/10/11/12/13	3940	0/1/2/3/4/5/12/7/8/9/10/11/6/13	0
9165	296965	0/1/21/3/4/5/6/7/8/9/12/13/10/13/14/15/(264853,12)/18/17	296965	19/1/2/3/4/5/6/7/8/9/10/13/12/13/14/15/(402402,33)/18/17	1
9166	56689	0/1/7/8/4/5/6/2/3/9/10/11/12/13	56689	0/1/2/3/4/5/6/7/8/9/10/11/12/13	0
9167	103333	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14	103333	0/1/4/3/2/5/6/7/8/9/10/11/12/13/14	1
9168	96694	0/1/2/3/4/5/6	96694	0/4/2/3/1/5/6	0
9169	320556	0/1/2/7/8/5/6/3/4/9/(42848,7):(320557,7)/13/14	320556	0/1/2/7/4/5/6/7/8/9/(201949,6):(320557,7)/13/14	0
9170	199888	0/1/2/14/4/5/6/7/8/9/10/11/12/13/3/15/16/22/23/19/20/21/22/18/24/25/23/27/28	199888	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/23/19/20/21/22/26/24/25/23/27/28	0
9171	292451	0/1/2/3/4/5/6/7/8/9	292451	0/1/2/3/4/5/6/7/8/9	1
9172	231078	0/1/2/3/4/5/14/7/8/9/10/11/12/13/6/15/16	231078	0/1/2/3/4/5/6/7/8/(469403,20):(501932,12)/10/11/12/15/6/13/16	0
9173	169416	0/1/2/3/4/22/6/7/8/9/10/11/12/2/14/15/25/17/18/19/20/21/5/23/24/16/26	169416	0/1/2/3/4/5/6/7/8/9/10/11/12/13/25/(267985,10)/17/18/19/20/21/22/23/24/14/15/25/26	0
9174	146658	0/1/2/3/4/5/6/7/8/9/10/11/12/24/14/19/20/17/18/15/20/21/22/23/24/25/26/27/28/29	146658	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/20/17/18/19/16/21/22/23/0/25/26/27/28/29	0
9175	29792	0/1/2/3/4/5/6/12/8/9/10/11/7/13/14/15/16	29792	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16	0
9176	489937	0/1/2/3/6/5/6/7/11/9/10/8/12/13/14/15/16/17/18	489937	0/1/2/3/6/5/4/7/8/9/10/11/12/13/14/15/16/17/18	0
9177	313736	0/1/2/3/4/5/6/11/8/9/10/7/12/13/14/15	313736	0/1/2/3/4/5/6/11/8/9/10/11/12/13/14/15	1
9178	143925	0/1/2/3/4/5/6/7/8/9	143925	0/1/7/3/4/5/6/2/8/9	0
9179	36101	0/1/2/3/4/5/6/7/8	36101	0/1/6/4/5/2/3/7/8	0
9180	490869	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/9	490869	0/1/2/17/4/5/6/7/8/28/10/11/12/13/18/19/15/16/3/25/20/14/22/23/24/21/26/27/28	0
9181	414474	0/1/2/3/4/5/6/7/17/9/10/11/12/13/14/15/16/8	414474	0/1/2/3/4/5/6/7/17/9/10/11/12/13/14/15/16/8	1
9182	82805	0/1/6/3/4/5/2/7/8	82805	0/1/2/3/4/5/6/7/8	0
9183	19443	0/1/2/3/4/5/6/7/12/9/10/11/12/13/(11168,11)/(30296,9)/15/(11168,7)/(337690,1):(150809,4)/17/18	19443	0/1/2/12/4/5/6/7/3/9/10/11/8/13/(158097,6)/(30296,9)/15/(22008,13)/(337690,1):(223052,10)/17/18	1
9184	62248	0/1/5/6/4/2/6/7	62248	0/1/2/6/4/5/3/7	1
9185	77748	0/1/2/6/4/5/3/7/8/9	77748	0/1/2/3/4/5/6/7/8/9	0
9186	43184	0/1/2/3/4/5/6/7/8/9/10/13/12/11/(127585,4):(506670,6):(71028,7):(52455,8):(97010,5)/15/(536544,7)/17/18/19/20/21	43184	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21	0
9187	531933	0/1/7/3/4/5/6/2/8/9/10/11	531933	0/1/2/3/4/5/6/7/8/9/10/11	0
9188	511815	0/1/2/3/4/5/6	511815	0/1/2/3/4/5/6	1
9189	188208	0/23/2/3/4/8/10/7/5/9/6/11/12/13/14/15/16/17/18/19/10/21/22/1/24/25/26/27/28/26	188208	0/23/2/3/4/8/10/7/5/9/6/11/12/13/14/15/16/17/18/19/6/21/22/23/24/28/29/27/28/29	1
9190	427038	0/8/9/3/4/5/6/7/8/9/10/11/12	427038	0/1/9/11/4/5/6/7/1/9/10/3/12	0
9191	355763	0/1/2/3/4/5/6/7	355763	0/1/5/6/4/2/3/7	0
9192	67908	0/1/2/3/4/5/6/7/8/9/10/11	67908	0/10/2/3/4/5/6/7/8/9/1/11	0
9193	205866	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20	205866	0/2/1/3/4/9/6/7/8/5/10/11/12/13/14/15/16/17/18/19/20	0
9194	140343	0/6/2/3/4/5/6/7/8/12/10/11/9/13	140343	0/6/2/3/4/5/6/7/8/9/10/8/12/13	1
9195	309296	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15	309296	0/1/2/3/4/5/14/7/8/9/10/11/12/13/6/15	0
9196	483948	0/1/13/3/4/22/6/7/8/9/10/11/12/13/16/17/18/19/20/21/5/23/24/14/15/25/26	483948	0/1/2/3/4/5/6/7/8/9/10/11/12/2/14/15/16/17/18/19/20/21/22/23/24/16/26	0
9197	207074	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28/29/30	207074	0/1/2/3/4/5/6/16/8/9/19/11/12/13/14/15/7/17/18/10/20/21/22/23/24/25/26/27/28/29/30	1
9198	478285	6/0/25/2/3/4/5/6/7/8/9/10/11/12	478285	10/2/3/4/5/7/8/9/24/1/11	0
9199	427089	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/26/17/18/19/20/21/22/23/24/25/16/27/28	427089	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/26/17/18/19/12/21/22/23/6/7/16/27/28	1
9200	463770	0/1/2/3/4/5/6/7/8/9/16/11/12/13	463770	0/1/2/3/4/9/6/7/8/5/16/11/12/13	0
9201	185974	0/1/2/3/4/5/10/7/14/9/6/11/12/13/8/15/16/17/18/19/20/21	185974	0/1/2/3/4/5/6/7/8/9/10/11/20/13/14/15/16/17/18/19/12/21	0
9202	259038	0/1/2/3/4/5/11/12/13/9/10/6/7/13/14	259038	0/1/2/3/4/10/6/12/8/9/5/11/12/13/14	1
9203	479216	0/7/2/(186274,7)/4/5/6/(483346,10)/20/9/10/11/12/3/1/15/16/17/(886,1)/18/19/7/21/22/23	479216	0/1/2/3/4/5/6/7/8/9/6/11/12/13/1/15/16/17/18/13/20/21/22/23	0
9204	274144	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/5/16	274144	0/1/2/3/14/5/6/7/8/9/10/11/12/13/4/15/16	0
9205	510476	0/1/7/3/4/5/6/2/8/9/10/11/12/13/14/15/16/17/18/19	510476	0/1/2/3/4/5/6/7/8/3/10/11/12/13/14/15/16/17/18/19	0
9206	461221	0/1/2/3/4/5/6/7/13/9/10/11/12/8/14/15	461221	0/10/2/3/9/5/6/7/13/4/10/11/12/13/14/15	0
9207	328352	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14	328352	0/1/2/3/4/5/9/10/8/6/7/11/12/13/14	0
9208	313	0/1/2/3/8/5/6/7/4/9/10/11/12/13/14/15/16/17/18/19/20/21/22	313	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22	0
9209	230196	0/1/2/3/4/14/6/13/8/18/10/11/(214932,1)/15/5/12/7/17/9/19/20	230196	0/1/2/3/4/5/6/7/8/9/10/11/12/13/5/15/16/17/18/19/20	0
9210	394395	0/1/6/7/4/5/2/3/8	394395	0/1/2/3/4/5/6/7/8	0
9211	48621	5/0/1/2/3/4/5/6/7/8/9/10/11/5/13/14/15/16/17/18/12	48621	0/1/2/3/4/6/7/8/9/10/11/13/14/15/16/17/18	1
9212	467629	0/1/2/3/4/5/10/7/8/5/6/11	467629	0/1/2/3/4/5/6/7/8/5/10/11	0
9213	322074	0/1/2/3/4/5/6	322074	0/1/2/3/4/5/6	1
9214	80223	0/1/6/5/2/3/4/7/8/9/10	80223	0/1/2/3/4/5/6/7/8/9/10	1
9215	478097	0/1/13/15/4/5/6/7/8/9/10/11/12/2/14/15/16/17/(529007,3)/19/5/18/22/23/24/10/26	478097	0/1/2/3/4/5/6/7/8/9/10/11/12/2/14/15/16/17/18/19/5/21/22/23/24/25/26	0
9216	951	0/1/2/3/4/5/8/7/6/9	951	0/1/2/3/4/5/6/7/8/9	1
9217	122990	0/1/2/3/4/10/6/7/8/9/5/11/12	122990	0/1/2/3/4/5/11/7/8/9/10/6/12	0
9218	439525	0/1/2/3/4/5/6/7/24/20/10/21/12/13/14/15/16/17/18/19/20/11/22/26/24/25/23/27/28	439525	0/1/2/3/4/5/6/7/24/9/11/12/13/14/15/16/17/18/19/20/10/21/22/23/8/25/23/27/28	0
9219	408466	0/1/2/3/4/5/6/7/16	408466	0/4/3/1/2/5/6/7/16	0
9220	499004	9/10/2/3/4/5/6/7/8/0/1/11	499004	0/1/2/3/4/5/6/7/8/9/10/11	0
9221	504413	0/13/2/11/4/5/6/7/8/9/2/3/12/13/14/15	504413	0/13/2/3/4/5/6/7/8/9/2/11/12/13/14/15	0
9222	472397	0/1/2/3/4/5/6/7/8/9/(211548,10)/11	472397	0/1/2/3/4/5/6/7/8/9/10/11	1
9223	415464	0/1/2/3/4/5/6/7/8/9/10/11/12/13	415464	0/1/2/3/10/5/6/7/8/9/4/11/12/13	0
9224	16532	0/1/2/3/4/12/16/7/8/9/10/11/12/13/14/15/6/17/18/19/20/21/22/23/24/25/26/27/28	16532	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28	0
9225	114451	0/1/2/3/4/5/6/7/8/9/10/11/14/13/14/15/22/17/18/19/20/21/16	114451	0/1/2/3/4/5/6/7/8/9/10/11/14/15/14/13/22/17/18/19/20/21/16	1
9226	274645	0/1/2/3/4/5/(482526,7)/12/8/9/10/11/7/13/14	274645	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14	0
9227	447793	0/14/2/3/11/5/6/7/8/9/10/4/12/13/1/15/16/17	447793	0/14/2/3/4/5/6/7/8/9/10/11/15/13/4/12/16/17	0
9228	105155	26/1/2/3/4/5/6/7/8/9/10/24/20/26/14/15/16/17/18/19/20/21/22/23/11/25/0/27/28/29	105155	26/1/2/3/4/5/6/7/8/9/23/11/12/13/14/15/16/17/18/19/12/21/22/10/24/25/13/27/28/29	0
9229	201659	0/1/2/(201659,8):(8880,12):(337405,10)/4/5/6/7/(427438,5)/22/10/11/12/13/14/17/16/17/18/19/20/21/22	201659	0/1/2/3/4/5/6/7/8/22/10/11/12/13/14/17/16/17/18/19/20/21/22	0
9230	336694	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22	336694	0/1/2/3/4/5/6/7/8/16/10/11/12/13/14/15/9/17/18/19/20/21/22	0
9231	442020	0/6/2/7/4/5/1/3/8/9/10/11/12/13/14/15/16	442020	0/1/2/3/4/5/1/7/8/9/10/11/12/13/14/15/16	0
9232	216474	14/15/16/17/18/19/20/13	216474	14/15/19/17/18/16/20/13	0
9233	250832	0/1/2/3/4/5/6/7/(158452,20)/9/10/11/12/13/14/15/16	250832	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16	1
9234	223819	0/1/2/3/9/5/6/7/8/4/10	223819	0/1/2/3/4/5/6/7/8/9/10	0
9235	223777	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18	223777	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18	1
9236	524637	27/31/29/30/28/32/24/34/35	524637	27/28/29/30/31/32/24/6/35	1
9237	512169	0/1/2/3/4/5/6/14/8/9/10/11/12/13/7/15/16	512169	0/1/2/8/4/5/6/14/3/9/10/11/12/13/7/15/16	0
9238	455392	0/1/2/3/4/5/6/12/8/9/10/11/22/13/24/15/16/21/18/19/20/17/7/23/24/25/26	455392	0/1/2/3/4/5/6/7/8/9/10/11/12/13/24/15/16/21/18/19/20/21/22/23/14/25/26	0
9239	471412	0/1/2/3/4/5/6/7/8/9/10	471412	0/1/2/3/9/5/6/7/8/4/10	0
9240	457835	0/1/11/3/4/5/6/7/22/9/10/2/12/28/14/15/16/17/18/17/20/29/22/23/24/15/26/27/13/29	457835	9/1/11/3/4/5/6/7/8/9/1/2/12/13/14/25/16/19/18/19/20/29/22/23/24/25/26/27/28/21	0
9241	516689	0/1/6/3/4/5/2/7/8	516689	0/1/2/3/4/5/6/3/8	1
9242	295477	0/1/2/3/4/5/6/7/8/9/10	295477	0/1/2/3/4/8/9/7/5/9/10	1
9243	220804	0/1/2/(77861,1)/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/22/23/21/19/20/24/25/15	220804	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/22/20/21/22/23/24/25/15	1
9244	130231	0/1/2/3/4/5/6/7/8/9/10/11/12	130231	0/1/2/3/4/5/6/7/8/9/10/11/12	1
9245	90621	0/1/18/3/4/16/(364200,19):(74652,10)/8/9/10/11/12/13/6/15/16/17/2/19/20	90621	0/1/2/3/4/5/(79937,8)/8/9/10/11/12/13/14/15/16/17/18/19/20	0
9246	432444	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/2/17/18/19/20/21	432444	(107183,0)/1/2/17/18/5/20/7/8/9/10/11/12/13/14/15/2/17/4/5/6/21	0
9247	392128	0/1/2/3/4/5/6/7/8/9/5/11/12/13/14/15/16	392128	0/1/2/3/4/10/6/7/8/9/5/11/12/13/14/15/16	1
9248	1543	0/1/2/3/(427731,26):(177923,7):(68571,4):(31525,4):(50546,12):(254223,3)/5/6/7/8/9/10	1543	0/1/2/3/(235231,3):(177922,7):(426264,1):(53517,8):(374258,20):(39006,121):(534876,12)/7/8/9/10	1
9249	186423	18/0/24/26/22/23/20/25/21/27/23/29/30/31/32/33	186423	18/0/20/21/22/23/24/25/26/27/23/29/30/31/32/33	0
9250	506820	0/1/2/3/12/5/6/7/13/11/7/8/9/10/14/22/16/11/18/19/20/21/15	506820	0/1/2/3/7/5/6/12/8/9/10/17/7/13/14/15/16/11/18/19/20/21/22	0
9251	397871	0/1/2/3/4/5/6/7/8/9	397871	0/1/2/3/8/5/6/7/4/9	0
9252	35639	0/1/2/3/4/5/6/7/8/9/20/(55298,0)/12/11/9/15/16/17/18/19/20	35639	0/1/2/3/4/5/6/7/8/9/20/11/12/13/9/15/16/17/18/19/10	1
9253	529695	0/1/2/3/4/5/(117861,5):(58149,29):(529695,8):(18738,6):(177562,2)/11/12/13/14/(48208,8):(208131,9):(420911,12):(51255,4)/20/21/22/23/24/25/26/27/28	529695	0/1/2/14/4/5/(257170,18):(314359,11):(529695,8):(56817,10):(449378,6)/11/12/13/3/(48208,8):(208131,9):(49421,15):(90608,3)/20/21/22/23/24/25/26/27/28	0
9254	505026	0/1/2/3/4/9/10/6/7/8/5/11	505026	0/1/2/3/4/5/6/7/8/9/10/11	0
9255	116048	0/1/2/3/6/7/10/11	116048	0/1/2/3/10/7/6/11	0
9256	16129	0/4/5/3/1/2/6	16129	0/1/2/3/4/5/6	0
9257	351415	0/1/2/3/4/5/6/7/8/9/10	351415	0/9/2/3/4/5/6/7/8/1/10	0
9258	507289	0/1/2/3/4/5/6/7/8/9/10/11/12	507289	0/1/2/5/4/3/6/7/8/9/10/11/12	0
9259	158686	0/4/5/3/1/2/6/7/8/9/10	158686	0/1/2/3/4/5/6/7/8/9/10	0
9260	128612	12/1/2/20/5/0/7/8/19/10/11/0/13/14/15/16/17/18/9/3/4/21/22/23/24/25/26/27/28/29	128612	6/1/2/3/4/5/6/7/8/9/10/11/6/13/14/15/16/17/18/9/20/21/22/23/24/25/26/27/28/29	0
9261	439829	0/1/2/3/18/19/20/21/22/9/10/11/12/20/14/15/16/17/4/19/6/7/22/23/24/25/26	439829	0/1/21/16/4/19/20/21/8/9/10/11/(114650,8)/13/14/15/3/17/18/19/6/2/22/23/(254455,10)/25/26	0
9262	56588	0/1/2/3/4/5/6/7/8/9/10/11/12/13	56588	0/1/2/3/4/5/6/9/8/7/10/11/12/13	0
9263	44383	13/1/2/3/4/15/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/8/28	44383	0/1/2/3/4/5/6/7/27/9/(23686,9)/10/11/12/13/14/5/16/17/18/19/20/21/22/23/24/25/0/8/28	1
9264	316144	0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19	316144	0/1/2/3/7/5/6/4/8/9/10/11/12/13/14/15/16/17/18/19	0
