,answer1,answer2,label,sas,f1,berttrained,bertvanilla,bi_encoder,bleu,rouge_L,meteor,0_bert_score_prime,1_bert_score_prime,2_bert_score_prime,3_bert_score_prime,4_bert_score_prime,5_bert_score_prime,6_bert_score_prime,7_bert_score_prime,8_bert_score_prime,9_bert_score_prime,10_bert_score_prime,11_bert_score_prime,0_bert_score,1_bert_score,2_bert_score,3_bert_score,4_bert_score,5_bert_score,6_bert_score,7_bert_score,8_bert_score,9_bert_score,10_bert_score,11_bert_score,12_bert_score_prime,12_bert_score
727,Maxwell,James Clerk Maxwell,2.0,0.7586030364036559,0.5,0.6520724296569824,0.5896415710449219,0.6415772438049316,0.0,0.5,0.1785714285714285,0.5924556,0.60266304,0.6103025,0.58614326,0.55419654,0.5522154,0.56976813,0.57551867,0.571842,0.5682779,0.5665215,0.6306259,0.5927055,0.5683569,0.5896415,0.5906699,0.58368206,0.5439204,0.5303986,0.5172525,0.50484633,0.47691333,0.47487283,0.4928885,0.6520724,0.4607273
728,quantum mechanics,the work of leading theoretical physicists,1.0,0.0232921689748764,0.0,0.3679695725440979,0.4527051746845245,0.3393115401268005,0.0,0.0,0.0,0.14085059,0.1802809,0.23392835,0.29223117,0.400958,0.41708153,0.39237776,0.4147416,0.39219677,0.3884469,0.37669313,0.4622709,0.19442967,0.41202143,0.45270517,0.44435304,0.45493218,0.4810556,0.45572126,0.45142654,0.4796147,0.4788156,0.5198083,0.53623456,0.36796957,0.49496895
729,residual of the force,nucleons in atomic nuclei,0.0,0.0093340659514069,0.0,0.1061977744102478,0.3186376094818115,0.0218184441328048,0.0,0.0,0.0,0.1625066,0.19591594,0.2633232,0.3015257,0.29002747,0.24291237,0.22949164,0.2581287,0.24935403,0.24818015,0.24267879,0.3294169,0.21983469,0.2661763,0.3186376,0.3197725,0.35089064,0.37807694,0.38114035,0.37716785,0.38167548,0.37834865,0.41362026,0.45818847,0.10619773,0.40087476
730,conservation of mechanical energy,the tension force on a load can be multiplied,0.0,0.0113486899062991,0.0,0.1996291577816009,0.3649728000164032,0.1341911554336548,0.0,0.0,0.0,0.18255071,0.22333115,0.2919142,0.3245712,0.29965392,0.28819662,0.29976934,0.33039147,0.34252104,0.34651956,0.3317503,0.4124368,0.23153763,0.2854588,0.3649728,0.36877033,0.39501745,0.4452037,0.4478883,0.44729304,0.48120478,0.48729467,0.5286308,0.5627687,0.19962914,0.53467536
731,movable pulleys,every string,0.0,0.0095380907878279,0.0,0.1448441445827484,0.2688363194465637,0.1433129161596298,0.0,0.0,0.0,0.07943095,0.11724588,0.15342635,0.16623546,0.19463553,0.19932055,0.21443586,0.23568445,0.21724992,0.22347341,0.19125503,0.20032677,0.13698226,0.19367413,0.26883632,0.29771152,0.32929376,0.35645604,0.38702238,0.38640997,0.40567973,0.41252482,0.44256905,0.47821793,0.1448442,0.3896133
732,stress tensor,deformations,0.0,0.0096136918291449,0.0,0.2226631343364715,0.3796471953392029,0.2460394203662872,0.0,0.0,0.0,0.11743906,0.13988963,0.16037942,0.18922159,0.22770852,0.23663391,0.25813374,0.32250538,0.3458695,0.33437803,0.3164835,0.3442409,0.22148156,0.29070914,0.37964717,0.42057452,0.4585752,0.50454193,0.5204975,0.5316428,0.6054068,0.6184756,0.647443,0.6753219,0.22266315,0.6013726
733,pressure terms,stress tensor,0.0,0.2112700492143631,0.0,0.545471727848053,0.4214403629302978,0.5752233266830444,0.0,0.0,0.0,0.16498867,0.20933919,0.24915645,0.285321,0.3178203,0.36541653,0.4586952,0.50361747,0.4781912,0.4987734,0.47524416,0.54464144,0.28237006,0.3356865,0.4214404,0.4907887,0.52710193,0.568054,0.5935317,0.6100352,0.66165066,0.6873903,0.71171695,0.74487233,0.5454717,0.69777083
734,pressure terms,matrix diagonals of the tensor),0.0,0.0093204285949468,0.0,0.2075389325618744,0.3267062306404114,0.1760056614875793,0.0,0.0,0.0,0.08591058,0.1229703,0.15449452,0.17424093,0.18668216,0.20125224,0.24503721,0.27871367,0.2671886,0.29019666,0.29253528,0.3306779,0.14699341,0.2137055,0.3267062,0.33066395,0.33926705,0.3643453,0.36506116,0.36140105,0.3706123,0.38952702,0.45325676,0.5195813,0.20753898,0.43475515
735,formalism,the relevant cross-sectional area for the volume for which the stress-tensor is being calculated,0.0,0.0094883209094405,0.0,0.1156406626105308,0.2786116600036621,0.0759612619876861,0.0,0.0,0.0,0.09552556,0.13550694,0.1742024,0.204661,0.19506633,0.18390615,0.18567795,0.23823793,0.23533514,0.24658449,0.22374716,0.27430108,0.14276442,0.21127574,0.27861166,0.2856862,0.29351485,0.30160627,0.3115918,0.31130466,0.32082492,0.3061032,0.3330302,0.36479887,0.11564069,0.29849714
736,rotational equivalent for position,rotation,1.0,0.6185821294784546,0.0,0.6280160546302795,0.4599936306476593,0.6081159710884094,0.0,0.0,0.3846153846153847,0.19674723,0.2754363,0.32393807,0.34897164,0.41409618,0.45283005,0.49912563,0.54798484,0.56943876,0.56696236,0.58111,0.63619405,0.34041166,0.41556397,0.45999378,0.4691238,0.46964452,0.48168075,0.4820753,0.45983383,0.47821596,0.48432657,0.52458173,0.5689255,0.62801605,0.49333966
737,centripetal,unbalanced centripetal force,1.0,0.6885896325111389,0.5,0.5635920166969299,0.7395345568656921,0.5071896314620972,0.0,0.5,0.1785714285714285,0.6506609,0.6470703,0.654894,0.6596428,0.65693516,0.64330584,0.6363519,0.66242677,0.66473216,0.6600175,0.6348924,0.63379693,0.7030696,0.7135448,0.7395344,0.73010254,0.75328636,0.7601246,0.7517215,0.7299026,0.73259634,0.72167104,0.7190391,0.7185185,0.56359196,0.63701904
738,gradient of potentials,macrophysical considerations that yield forces as arising from a macroscopic statistical average of microstates,0.0,0.057063665241003,0.125,0.2167001962661743,0.3668952584266663,0.1967376172542572,0.0,0.1176470588235294,0.0387596899224806,0.3092875,0.3562565,0.38497537,0.3756936,0.3432371,0.29964757,0.30560464,0.3395721,0.345884,0.35874683,0.3579955,0.39315578,0.2584162,0.3238684,0.36689532,0.3802584,0.41132653,0.4588633,0.45785448,0.45687613,0.47890893,0.4778647,0.50703555,0.57244813,0.21670023,0.521036
739,statistical mechanics,detailed,0.0,0.04183791577816,0.0,0.2362812608480453,0.3172466158866882,0.2506603002548218,0.0,0.0,0.0,0.16321887,0.23558757,0.29292357,0.32082954,0.3265296,0.2746332,0.277113,0.27994546,0.26279247,0.2685746,0.24119763,0.28350875,0.17835245,0.23746486,0.31724665,0.35159963,0.38930535,0.42088267,0.42080918,0.40446037,0.4660892,0.48963213,0.49675933,0.5187113,0.23628123,0.5364833
740,nonconservative forces,internal energies of the system,0.0,0.0488953851163387,0.0,0.1576206535100937,0.2992080152034759,0.1404856443405151,0.0,0.0,0.0,0.10795015,0.15527686,0.19222324,0.23274383,0.26584622,0.23869391,0.25177002,0.27522862,0.27053696,0.24525644,0.23103753,0.2834788,0.15735206,0.23871489,0.29920805,0.29379913,0.32274354,0.36770684,0.36314458,0.3675488,0.37790877,0.35477325,0.3905763,0.43344,0.15762065,0.39360538
741,kilogram-force,pound-force,1.0,0.2406788766384125,0.0,0.5487386584281921,0.6255935430526733,0.5418384075164795,0.0,0.5,0.0,0.61442876,0.6327801,0.63025147,0.62936085,0.67650235,0.71430457,0.69452083,0.7178591,0.71283925,0.72362787,0.69252527,0.6831544,0.618916,0.6116944,0.6255934,0.64183116,0.6876421,0.7186031,0.74552184,0.76555634,0.78417677,0.7932932,0.78323954,0.78781205,0.5487387,0.72533715
742,10th and 11th centuries,in the 10th and 11th centuries,2.0,0.9526157975196838,0.8888888888888891,0.9604372382164,0.8739082217216492,0.9750314950942992,0.6065306597126334,0.8,0.6842672413793103,0.8767785,0.87232476,0.8771059,0.89037246,0.8833281,0.885539,0.9104668,0.9199318,0.9267007,0.93682986,0.94283795,0.93375003,0.8348573,0.85978353,0.8739083,0.8589609,0.86218274,0.8573375,0.8395971,0.82976377,0.82923585,0.82943845,0.8375103,0.8406413,0.9604373,0.7780853
743,10th century,the first half of the 10th century,1.0,0.632951557636261,0.5714285714285715,0.8792322278022766,0.7303842306137085,0.8769941329956055,0.0,0.4444444444444445,0.2884615384615384,0.60052043,0.61875015,0.6392294,0.6711257,0.6779581,0.7060184,0.7310775,0.7614406,0.77614194,0.795461,0.80873454,0.8268081,0.5980689,0.6824784,0.7303842,0.6828696,0.6618867,0.6504685,0.63237244,0.6299763,0.63192886,0.63794386,0.6727684,0.6813537,0.8792322,0.62815243
744,Catholic,Catholic orthodoxy,1.0,0.6492069363594055,0.6666666666666666,0.757300615310669,0.7597794532775879,0.7336534857749939,0.0,0.6666666666666666,0.2631578947368421,0.5729761,0.58023536,0.62398326,0.62033284,0.6157678,0.6437141,0.6564947,0.70462507,0.69321996,0.6856915,0.67757463,0.72719556,0.74459064,0.75762564,0.75977945,0.73473936,0.7198738,0.68936306,0.6754392,0.65742445,0.6578621,0.6757393,0.691593,0.6724554,0.75730073,0.58774424
745,Viking,"Norseman, Viking",1.0,0.754767119884491,0.6666666666666666,0.7621485590934753,0.6919599175453186,0.7556645274162292,0.0,0.6666666666666666,0.1785714285714285,0.57365906,0.56421906,0.58577406,0.5823256,0.5734826,0.6082479,0.62672865,0.63447434,0.63363457,0.6108557,0.63934624,0.7114828,0.63145065,0.7077719,0.69196,0.664967,0.6551779,0.66321564,0.63226575,0.5882675,0.560682,0.5697674,0.55792373,0.5443874,0.76214856,0.56977254
746,Seljuk Turks,"the Pechenegs, the Bulgars, and especially the Seljuk Turks",1.0,0.5088930130004883,0.5,0.610122561454773,0.6897794604301453,0.5866422057151794,0.0,0.3636363636363636,0.1856435643564356,0.5324117,0.4990589,0.49061266,0.49025634,0.48016626,0.507625,0.5235712,0.52859104,0.5206082,0.51968557,0.5168907,0.5804221,0.5776022,0.6431623,0.68977946,0.6727448,0.6725328,0.6908913,0.6814374,0.6970573,0.7181808,0.72502905,0.7541833,0.7663494,0.6101227,0.7343214
747,1050s,in the 1050s,2.0,0.930522084236145,0.6666666666666666,0.8776187896728516,0.7935325503349304,0.8930575251579285,0.0,0.5,0.1785714285714285,0.74261606,0.7435341,0.75917536,0.77514696,0.77376324,0.7851927,0.8008171,0.81976265,0.830086,0.8412823,0.8399152,0.85636073,0.7336166,0.7651866,0.79353255,0.76939934,0.7247375,0.6948685,0.65550506,0.6375899,0.62758446,0.63187706,0.66773885,0.6839075,0.87761885,0.6180932
748,1060s,In the 1060s,2.0,0.9240777492523192,0.6666666666666666,0.940492868423462,0.7990487813949585,0.9433520436286926,0.0,0.5,0.1785714285714285,0.7377711,0.7399079,0.7588889,0.7750478,0.77898264,0.7993124,0.83001417,0.8568879,0.8691267,0.8836336,0.89360046,0.911823,0.73883975,0.7674014,0.7990485,0.77314305,0.73219013,0.71081525,0.6816434,0.67329943,0.6611567,0.6644532,0.7253867,0.7476487,0.94049275,0.7084439
749,1082,February 1082,1.0,0.5851123929023743,0.6666666666666666,0.8946728706359863,0.7970576882362366,0.9020720124244692,0.0,0.6666666666666666,0.2631578947368421,0.77467453,0.78367966,0.7953219,0.8189887,0.81886756,0.8196018,0.81630284,0.80383444,0.7998856,0.8146515,0.8172354,0.8521176,0.80492955,0.8201079,0.7970579,0.8020463,0.7886199,0.76527613,0.77825963,0.73710006,0.70640075,0.68944806,0.65859175,0.6729671,0.8946729,0.65970004
750,Deabolis,the river Deabolis,1.0,0.6515294313430786,0.6666666666666666,0.7393859624862671,0.8229548931121826,0.7283285856246948,0.0,0.5,0.1785714285714285,0.73439074,0.701183,0.70463866,0.71921885,0.7197151,0.7458463,0.7689916,0.7744057,0.7798085,0.7604728,0.74723727,0.7600368,0.77959055,0.8001014,0.82295495,0.8179804,0.8017628,0.76672703,0.74354917,0.71963906,0.672071,0.6389515,0.60190666,0.596796,0.739386,0.52934676
751,1185,in 1185,2.0,0.8193145990371704,0.6666666666666666,0.9383779168128968,0.8589639663696289,0.936717927455902,0.0,0.6666666666666666,0.2631578947368421,0.7895988,0.80071145,0.81153625,0.822071,0.82899004,0.83708555,0.847314,0.84346175,0.8468064,0.86337876,0.8882138,0.91008395,0.7993857,0.8312801,0.8589642,0.84031856,0.81973344,0.8112307,0.8027583,0.7941284,0.7968948,0.808299,0.82981277,0.8520912,0.9383781,0.8061758
752,King Ethelred II,Ethelred II,2.0,0.9164361357688904,0.8,0.9172477722167968,0.87884521484375,0.9153198599815368,0.0,0.8,0.8928571428571429,0.85586315,0.8559926,0.86437255,0.8728462,0.8745012,0.8720231,0.8694015,0.87888044,0.8871374,0.89290774,0.88877535,0.90874577,0.84821194,0.8609248,0.8788452,0.86937946,0.8713035,0.87501514,0.87382513,0.8791477,0.8852133,0.8853871,0.8976364,0.9062936,0.91724783,0.87149435
753,1041,in 1041,2.0,0.7723010182380676,0.6666666666666666,0.9418347477912904,0.8647546172142029,0.9461719989776612,0.0,0.6666666666666666,0.2631578947368421,0.7887935,0.79820627,0.8077769,0.8216973,0.82559484,0.8385672,0.85577375,0.8561257,0.8654866,0.8811938,0.89495605,0.91126734,0.80278903,0.83306664,0.8647547,0.84626716,0.8241611,0.8122327,0.78813547,0.7690983,0.7531098,0.7424418,0.75313395,0.7708327,0.9418346,0.72674143
754,William II,Duke William II,2.0,0.842851459980011,0.8,0.7980193495750427,0.8393226265907288,0.7976406812667847,0.0,0.8,0.6465517241379309,0.80681205,0.8176725,0.8260029,0.8350353,0.82739717,0.8299941,0.82540077,0.8211669,0.82599044,0.81781596,0.81202525,0.83167374,0.8087838,0.83065027,0.8393227,0.8267851,0.8195031,0.82357496,0.8182284,0.8155381,0.8229394,0.81550527,0.7951367,0.7986959,0.7980194,0.74795175
755,1066,In 1066,2.0,0.7142823338508606,0.6666666666666666,0.9211097955703736,0.8641965389251709,0.9211686849594116,0.0,0.6666666666666666,0.2631578947368421,0.78222036,0.7878019,0.80345696,0.8155805,0.8161861,0.8244424,0.84086114,0.84388506,0.85855395,0.8701271,0.8830789,0.8973579,0.8060549,0.8329981,0.86419654,0.84824795,0.8327941,0.8218603,0.8089269,0.80067545,0.79866153,0.80682856,0.8337639,0.848591,0.9211099,0.81172997
756,King Malcolm III of Scotland,King Malcolm III,2.0,0.7305489778518677,0.7499999999999999,0.8531585931777954,0.8507400751113892,0.8521407842636108,0.0,0.7499999999999999,0.920138888888889,0.7923769,0.8083801,0.82004535,0.82277733,0.8209824,0.82393587,0.841257,0.8506499,0.8540718,0.85647804,0.85983217,0.86983943,0.83056736,0.8334964,0.8507401,0.8173611,0.8058154,0.8279747,0.80755955,0.7983427,0.7857161,0.7626408,0.7842657,0.7824041,0.8531587,0.77712256
757,early 11th century,11th century,1.0,0.862554132938385,0.8,0.9398274421691896,0.8667256832122803,0.946537435054779,0.0,0.8,0.8928571428571429,0.83723885,0.84955233,0.8565291,0.86365587,0.85946524,0.86031187,0.87533647,0.8782154,0.8843558,0.89817697,0.8993655,0.9147375,0.81611216,0.86414963,0.8667256,0.86160064,0.8573049,0.85687435,0.85492265,0.8494301,0.8476268,0.8437336,0.84802866,0.85863405,0.9398274,0.85101724
758,inherent difficulty,their inherent difficulty,2.0,0.9240485429763794,0.8,0.8751128911972046,0.8587412834167479,0.8550105094909668,0.0,0.8,0.6465517241379309,0.8519024,0.863744,0.87218595,0.8703668,0.8478171,0.8396605,0.8578876,0.8745953,0.8795871,0.8797194,0.8719775,0.8859058,0.8095973,0.833749,0.858741,0.8463753,0.83190066,0.82486737,0.817868,0.8092133,0.80136955,0.7720889,0.78245753,0.8109715,0.8751127,0.7283952
759,determine the practical limits on what computers can and cannot do,what computers can and cannot do,2.0,0.8709241151809692,0.7499999999999999,0.8329095840454102,0.7702664136886597,0.8190674781799316,0.4617366309441026,0.7058823529411764,0.9319727891156462,0.75660735,0.7659677,0.7654699,0.7680764,0.74764603,0.72129667,0.73933655,0.75081587,0.7561297,0.7664034,0.7695625,0.8155648,0.7403773,0.75012296,0.7702664,0.76713717,0.76577306,0.7761463,0.7758982,0.77553403,0.7768282,0.7619505,0.7851298,0.80210054,0.8329095,0.76339656
760,round trip through all sites in Milan,asking for a round trip through all sites in Milan whose total length is at most 10 km,1.0,0.7214599251747131,0.5833333333333334,0.7486785054206848,0.6999379396438599,0.7282834053039551,0.2077481871436008,0.56,0.4135973916193696,0.6137262,0.642047,0.66414165,0.68236077,0.66997516,0.6578594,0.6699324,0.6970825,0.7169676,0.7328003,0.7483787,0.7756614,0.65337664,0.66884357,0.6999379,0.6906261,0.69247586,0.70474184,0.6850175,0.68603694,0.67710567,0.68254894,0.71987724,0.75798297,0.74867857,0.709544
761,binary alphabet,binary,1.0,0.855645477771759,0.6666666666666666,0.7783088088035583,0.724838376045227,0.7867181301116943,0.0,0.6666666666666666,0.4545454545454545,0.75353384,0.740857,0.7433436,0.74283105,0.73093486,0.6973718,0.69502425,0.7045479,0.7038601,0.6838126,0.6749534,0.7531835,0.7192188,0.73495126,0.7248384,0.7017478,0.67800695,0.6747875,0.6719775,0.6603722,0.64604133,0.6500289,0.679037,0.716229,0.7783089,0.6429722
762,adjacency matrices,directly via their adjacency matrices,2.0,0.8226335048675537,0.5714285714285715,0.8163151741027832,0.8182657957077026,0.8012793660163879,0.0,0.5714285714285715,0.3989361702127659,0.7777422,0.7698687,0.7724727,0.78041434,0.77197015,0.7574625,0.75931424,0.77932596,0.78356373,0.7949764,0.79743165,0.8184449,0.7686778,0.79252094,0.8182658,0.81367326,0.80311817,0.7980346,0.7831888,0.76661795,0.75719327,0.7606437,0.78263557,0.8037231,0.81631523,0.76059335
763,arbitrary graph,arbitrary,1.0,0.6131616234779358,0.6666666666666666,0.7632260918617249,0.664781391620636,0.7671263217926025,0.0,0.6666666666666666,0.4545454545454545,0.7606303,0.755218,0.74969673,0.7460454,0.7427453,0.7305601,0.70305985,0.71335196,0.7092276,0.71528494,0.7178925,0.77231467,0.72342587,0.6796991,0.6647813,0.6427052,0.6552842,0.6654808,0.66690314,0.6425299,0.64245063,0.6182171,0.6496458,0.6952024,0.7632259,0.5339201
764,a single output,single,1.0,0.4304360449314117,0.6666666666666666,0.5322637557983398,0.6224284172058105,0.4895824790000916,0.0,0.5,0.4166666666666667,0.533607,0.55923754,0.57040745,0.56032497,0.4807151,0.5215662,0.5674625,0.59326553,0.6283244,0.6283118,0.6105087,0.6223176,0.60172665,0.59264106,0.6224284,0.5803529,0.56121516,0.540168,0.5165065,0.5244762,0.50585175,0.47873473,0.4497047,0.42143154,0.53226393,0.43497482
765,A function problem,function,1.0,0.6989593505859375,0.6666666666666666,0.6295942068099976,0.6899455785751343,0.6001387238502502,0.0,0.5,0.4166666666666667,0.5442037,0.5618238,0.58058053,0.57329077,0.5443819,0.5835346,0.6339451,0.65722936,0.6545948,0.6509447,0.6464763,0.67311287,0.62104,0.65106523,0.68994546,0.63878614,0.5973017,0.57299876,0.543698,0.5435344,0.56115806,0.56305623,0.5985474,0.6332145,0.6295942,0.5887236
766,the integer factorization problem,integer factorization,2.0,0.9303237199783324,0.8,0.867378830909729,0.8561970591545105,0.8616785407066345,0.0,0.6666666666666666,0.8522727272727273,0.80698675,0.8084691,0.8071232,0.811649,0.79638475,0.7978706,0.8085286,0.83716524,0.8454774,0.842458,0.83740073,0.8461567,0.79469097,0.83974403,0.856197,0.8252721,0.8060469,0.79071414,0.78209484,0.7841919,0.78506494,0.77053726,0.79056394,0.8063489,0.8673786,0.7623964
767,an increase in the input size,input size,1.0,0.8261560797691345,0.6666666666666666,0.786041796207428,0.7303194403648376,0.8053721785545349,0.0,0.5,0.78125,0.5558703,0.5783006,0.6040755,0.62669057,0.62339973,0.6607739,0.69560325,0.71012694,0.71834534,0.73124826,0.7415218,0.71483636,0.63909733,0.6923579,0.7303194,0.7002125,0.6720344,0.6748903,0.67281073,0.6648263,0.6674592,0.6728008,0.7329033,0.77046496,0.7860418,0.69080335
768,Cobham's thesis,Cobham's,1.0,0.7068108320236206,0.6666666666666666,0.7973213791847229,0.8602305054664612,0.7761605978012085,0.0,0.8,0.8928571428571429,0.9127548,0.91110116,0.90516347,0.88053256,0.8687361,0.8136327,0.8098134,0.8129776,0.8117853,0.8062845,0.7863098,0.7966343,0.89930755,0.8742783,0.8602305,0.8383065,0.81597596,0.7887604,0.7708204,0.7616272,0.7296198,0.7171584,0.65746593,0.6464271,0.79732126,0.5985188
769,polynomial time algorithm,polynomial time,1.0,0.8236382603645325,0.8,0.8305259346961975,0.8517298102378845,0.8126423954963684,0.0,0.8,0.8928571428571429,0.8981603,0.89943534,0.8978395,0.8919816,0.888486,0.88967586,0.8963522,0.901517,0.8922106,0.87407154,0.86172307,0.8641436,0.8646341,0.86268216,0.8517297,0.828005,0.83409905,0.8561843,0.83774275,0.83423316,0.83935714,0.8225245,0.83821106,0.85700667,0.83052593,0.85063785
770,A deterministic Turing machine,deterministic,1.0,0.6181039214134216,0.5,0.4669809639453888,0.7783756256103516,0.4287717938423157,0.0,0.4,0.3846153846153847,0.5182188,0.55575657,0.58261585,0.57787204,0.55527073,0.5431158,0.56436133,0.6108404,0.610967,0.60861677,0.5842846,0.5514951,0.710566,0.7515693,0.7783755,0.76079804,0.75616777,0.7696045,0.75262296,0.744411,0.7443132,0.7251358,0.7450564,0.7601553,0.46698087,0.7255375
